"year_month","primary_type","ward","crime_count","was_arrested_count","was_domestic_count"
"2018-07","MOTOR VEHICLE THEFT",25,13,0,0
"2018-07","MOTOR VEHICLE THEFT",26,12,0,2
"2018-07","MOTOR VEHICLE THEFT",27,25,2,1
"2018-07","MOTOR VEHICLE THEFT",28,30,1,2
"2018-07","MOTOR VEHICLE THEFT",29,19,0,1
"2018-07","MOTOR VEHICLE THEFT",30,10,1,0
"2018-07","MOTOR VEHICLE THEFT",31,21,1,1
"2018-07","MOTOR VEHICLE THEFT",32,18,0,0
"2018-07","MOTOR VEHICLE THEFT",33,5,0,0
"2018-07","MOTOR VEHICLE THEFT",34,21,1,0
"2018-07","MOTOR VEHICLE THEFT",35,13,0,0
"2018-07","MOTOR VEHICLE THEFT",36,11,1,0
"2018-07","MOTOR VEHICLE THEFT",37,16,1,0
"2018-07","MOTOR VEHICLE THEFT",38,6,0,0
"2018-07","MOTOR VEHICLE THEFT",39,10,1,0
"2018-07","MOTOR VEHICLE THEFT",40,8,0,0
"2018-07","MOTOR VEHICLE THEFT",41,11,0,0
"2018-07","MOTOR VEHICLE THEFT",42,30,2,0
"2018-07","MOTOR VEHICLE THEFT",43,14,1,0
"2018-07","MOTOR VEHICLE THEFT",44,20,2,1
"2018-07","MOTOR VEHICLE THEFT",45,14,1,0
"2018-07","MOTOR VEHICLE THEFT",46,13,0,0
"2018-07","MOTOR VEHICLE THEFT",47,6,0,0
"2018-07","MOTOR VEHICLE THEFT",48,8,0,1
"2018-07","MOTOR VEHICLE THEFT",49,10,0,0
"2018-07","MOTOR VEHICLE THEFT",50,6,0,0
"2018-07","NARCOTICS",1,2,2,0
"2018-07","NARCOTICS",2,20,20,0
"2018-07","NARCOTICS",3,18,18,0
"2018-07","NARCOTICS",4,3,3,0
"2018-07","NARCOTICS",5,9,9,0
"2018-07","NARCOTICS",6,36,36,0
"2018-07","NARCOTICS",7,21,21,0
"2018-07","NARCOTICS",8,20,20,0
"2018-07","NARCOTICS",9,22,22,0
"2018-07","NARCOTICS",10,10,10,1
"2018-07","NARCOTICS",11,4,4,0
"2018-07","NARCOTICS",12,7,7,0
"2018-07","NARCOTICS",13,5,5,0
"2018-07","NARCOTICS",14,8,8,0
"2018-07","NARCOTICS",15,31,31,0
"2018-07","NARCOTICS",16,41,41,0
"2018-07","NARCOTICS",17,33,33,0
"2018-07","NARCOTICS",18,13,13,0
"2018-07","NARCOTICS",19,4,4,0
"2018-07","NARCOTICS",20,20,20,0
"2018-07","NARCOTICS",21,32,32,0
"2018-07","NARCOTICS",22,22,22,0
"2018-07","NARCOTICS",23,7,7,0
"2018-07","NARCOTICS",24,196,196,0
"2018-07","NARCOTICS",25,12,12,0
"2018-07","NARCOTICS",26,6,6,0
"2018-07","NARCOTICS",27,137,137,0
"2018-07","NARCOTICS",28,186,186,0
"2018-07","NARCOTICS",29,32,32,0
"2018-07","NARCOTICS",30,11,11,0
"2018-07","NARCOTICS",31,6,6,0
"2018-07","NARCOTICS",32,1,1,0
"2018-07","NARCOTICS",33,1,1,0
"2018-07","NARCOTICS",34,21,21,1
"2018-07","NARCOTICS",35,5,5,0
"2018-07","NARCOTICS",36,4,4,0
"2018-07","NARCOTICS",37,34,34,0
"2018-07","NARCOTICS",38,7,7,0
"2018-07","NARCOTICS",39,2,2,0
"2018-07","NARCOTICS",40,3,3,0
"2018-07","NARCOTICS",41,5,5,0
"2018-07","NARCOTICS",42,10,10,0
"2018-07","NARCOTICS",43,1,1,0
"2018-07","NARCOTICS",44,4,4,0
"2018-07","NARCOTICS",45,3,3,0
"2018-07","NARCOTICS",46,5,5,0
"2018-07","NARCOTICS",47,1,1,0
"2018-07","NARCOTICS",48,1,1,0
"2018-07","NARCOTICS",49,9,9,0
"2018-07","NON-CRIMINAL",27,1,0,0
"2018-07","NON-CRIMINAL",38,1,0,0
"2018-07","NON-CRIMINAL",47,1,0,0
"2018-07","NON-CRIMINAL (SUBJECT SPECIFIED)",13,1,0,1
"2018-07","OBSCENITY",1,1,0,0
"2018-07","OBSCENITY",3,1,0,0
"2018-07","OBSCENITY",13,1,0,1
"2018-07","OBSCENITY",14,2,1,1
"2018-07","OBSCENITY",15,1,1,0
"2018-07","OBSCENITY",20,1,1,1
"2018-07","OBSCENITY",23,1,1,1
"2018-07","OBSCENITY",27,1,1,1
"2018-07","OBSCENITY",29,1,1,0
"2018-07","OBSCENITY",45,1,0,0
"2018-07","OBSCENITY",47,2,2,0
"2018-07","OFFENSE INVOLVING CHILDREN",1,2,1,1
"2018-07","OFFENSE INVOLVING CHILDREN",2,1,0,1
"2018-07","OFFENSE INVOLVING CHILDREN",3,6,0,6
"2018-07","OFFENSE INVOLVING CHILDREN",4,3,0,3
"2018-07","OFFENSE INVOLVING CHILDREN",5,2,0,2
"2018-07","OFFENSE INVOLVING CHILDREN",6,12,1,10
"2018-07","OFFENSE INVOLVING CHILDREN",7,7,0,4
"2018-07","OFFENSE INVOLVING CHILDREN",8,6,1,2
"2018-07","OFFENSE INVOLVING CHILDREN",9,5,0,4
"2018-07","OFFENSE INVOLVING CHILDREN",10,2,0,2
"2018-07","OFFENSE INVOLVING CHILDREN",11,2,1,2
"2018-07","OFFENSE INVOLVING CHILDREN",12,2,0,2
"2018-07","OFFENSE INVOLVING CHILDREN",13,4,0,3
"2018-07","OFFENSE INVOLVING CHILDREN",14,3,0,2
"2018-07","OFFENSE INVOLVING CHILDREN",15,6,1,4
"2018-07","OFFENSE INVOLVING CHILDREN",16,4,0,3
"2018-07","OFFENSE INVOLVING CHILDREN",17,3,0,2
"2018-07","OFFENSE INVOLVING CHILDREN",18,2,1,2
"2018-07","OFFENSE INVOLVING CHILDREN",19,5,0,3
"2018-07","OFFENSE INVOLVING CHILDREN",20,4,1,3
"2018-07","OFFENSE INVOLVING CHILDREN",21,6,0,3
"2018-07","OFFENSE INVOLVING CHILDREN",22,5,1,5
"2018-07","OFFENSE INVOLVING CHILDREN",23,3,0,3
"2018-07","OFFENSE INVOLVING CHILDREN",24,12,0,7
"2018-07","OFFENSE INVOLVING CHILDREN",25,1,0,1
"2018-07","OFFENSE INVOLVING CHILDREN",26,1,0,1
"2018-07","OFFENSE INVOLVING CHILDREN",27,3,1,3
"2018-07","OFFENSE INVOLVING CHILDREN",28,2,0,1
"2018-07","OFFENSE INVOLVING CHILDREN",29,6,2,4
"2018-07","OFFENSE INVOLVING CHILDREN",30,5,0,3
"2018-07","OFFENSE INVOLVING CHILDREN",31,7,2,6
"2018-07","OFFENSE INVOLVING CHILDREN",32,1,0,0
"2018-07","OFFENSE INVOLVING CHILDREN",34,7,1,6
"2018-07","OFFENSE INVOLVING CHILDREN",35,2,1,2
"2018-07","OFFENSE INVOLVING CHILDREN",36,5,1,1
"2018-07","OFFENSE INVOLVING CHILDREN",37,5,0,5
"2018-07","OFFENSE INVOLVING CHILDREN",38,6,0,4
"2018-07","OFFENSE INVOLVING CHILDREN",39,2,0,1
"2018-07","OFFENSE INVOLVING CHILDREN",40,1,0,0
"2018-07","OFFENSE INVOLVING CHILDREN",41,2,0,1
"2018-07","OFFENSE INVOLVING CHILDREN",42,2,1,1
"2018-07","OFFENSE INVOLVING CHILDREN",43,2,1,1
"2018-07","OFFENSE INVOLVING CHILDREN",44,1,0,0
"2018-07","OFFENSE INVOLVING CHILDREN",48,1,0,0
"2018-07","OFFENSE INVOLVING CHILDREN",49,2,1,0
"2018-07","OFFENSE INVOLVING CHILDREN",50,1,0,1
"2018-07","OTHER OFFENSE",1,15,1,4
"2018-07","OTHER OFFENSE",2,47,6,19
"2018-07","OTHER OFFENSE",3,39,14,8
"2018-07","OTHER OFFENSE",4,28,1,14
"2018-07","OTHER OFFENSE",5,39,7,15
"2018-07","OTHER OFFENSE",6,68,16,34
"2018-07","OTHER OFFENSE",7,64,19,29
"2018-07","OTHER OFFENSE",8,53,14,25
"2018-07","OTHER OFFENSE",9,66,35,19
"2018-07","OTHER OFFENSE",10,27,10,13
"2018-07","OTHER OFFENSE",11,16,1,4
"2018-07","OTHER OFFENSE",12,26,4,9
"2018-07","OTHER OFFENSE",13,22,3,14
"2018-07","OTHER OFFENSE",14,18,5,5
"2018-07","OTHER OFFENSE",15,43,8,21
"2018-07","OTHER OFFENSE",16,43,14,12
"2018-07","OTHER OFFENSE",17,63,13,27
"2018-07","OTHER OFFENSE",18,40,8,24
"2018-07","OTHER OFFENSE",19,14,0,4
"2018-07","OTHER OFFENSE",20,51,13,15
"2018-07","OTHER OFFENSE",21,43,14,27
"2018-07","OTHER OFFENSE",22,16,4,4
"2018-07","OTHER OFFENSE",23,28,4,10
"2018-07","OTHER OFFENSE",24,59,8,23
"2018-07","OTHER OFFENSE",25,13,5,4
"2018-07","OTHER OFFENSE",26,24,4,9
"2018-07","OTHER OFFENSE",27,50,11,14
"2018-07","OTHER OFFENSE",28,71,19,17
"2018-07","OTHER OFFENSE",29,51,10,18
"2018-07","OTHER OFFENSE",30,17,3,7
"2018-07","OTHER OFFENSE",31,24,0,10
"2018-07","OTHER OFFENSE",32,6,2,0
"2018-07","OTHER OFFENSE",33,13,3,8
"2018-07","OTHER OFFENSE",34,69,28,26
"2018-07","OTHER OFFENSE",35,14,2,7
"2018-07","OTHER OFFENSE",36,14,2,7
"2018-07","OTHER OFFENSE",37,38,3,19
"2018-07","OTHER OFFENSE",38,21,4,8
"2018-07","OTHER OFFENSE",39,13,2,2
"2018-07","OTHER OFFENSE",40,15,0,6
"2018-07","OTHER OFFENSE",41,15,2,7
"2018-07","OTHER OFFENSE",42,31,2,10
"2018-07","OTHER OFFENSE",43,13,1,1
"2018-07","OTHER OFFENSE",44,13,4,8
"2018-07","OTHER OFFENSE",45,10,0,5
"2018-07","OTHER OFFENSE",46,19,0,6
"2018-07","OTHER OFFENSE",47,12,1,3
"2018-07","OTHER OFFENSE",48,16,5,9
"2018-07","OTHER OFFENSE",49,19,1,7
"2018-07","OTHER OFFENSE",50,25,0,7
"2018-07","PROSTITUTION",1,1,1,0
"2018-07","PROSTITUTION",3,6,6,0
"2018-07","PROSTITUTION",9,3,3,0
"2018-07","PROSTITUTION",16,2,2,0
"2018-07","PROSTITUTION",17,3,3,0
"2018-07","PROSTITUTION",23,24,24,0
"2018-07","PROSTITUTION",24,1,1,0
"2018-07","PROSTITUTION",28,6,6,0
"2018-07","PUBLIC INDECENCY",32,1,1,0
"2018-07","PUBLIC PEACE VIOLATION",1,1,1,0
"2018-07","PUBLIC PEACE VIOLATION",2,2,1,0
"2018-07","PUBLIC PEACE VIOLATION",5,1,1,0
"2018-07","PUBLIC PEACE VIOLATION",6,4,3,0
"2018-07","PUBLIC PEACE VIOLATION",7,4,3,1
"2018-07","PUBLIC PEACE VIOLATION",8,4,3,0
"2018-07","PUBLIC PEACE VIOLATION",9,5,4,0
"2018-07","PUBLIC PEACE VIOLATION",11,1,1,0
"2018-07","PUBLIC PEACE VIOLATION",12,1,1,0
"2018-07","PUBLIC PEACE VIOLATION",13,3,1,1
"2018-07","PUBLIC PEACE VIOLATION",15,3,0,1
"2018-07","PUBLIC PEACE VIOLATION",16,4,3,0
"2018-07","PUBLIC PEACE VIOLATION",17,6,6,0
"2018-07","PUBLIC PEACE VIOLATION",18,3,0,0
"2018-07","PUBLIC PEACE VIOLATION",20,1,0,0
"2018-07","PUBLIC PEACE VIOLATION",21,5,4,0
"2018-07","PUBLIC PEACE VIOLATION",22,1,1,0
"2018-07","PUBLIC PEACE VIOLATION",23,3,1,1
"2018-07","PUBLIC PEACE VIOLATION",24,8,5,1
"2018-07","PUBLIC PEACE VIOLATION",25,4,0,0
"2018-07","PUBLIC PEACE VIOLATION",26,3,1,0
"2018-07","PUBLIC PEACE VIOLATION",27,6,3,1
"2018-07","PUBLIC PEACE VIOLATION",28,11,9,2
"2018-07","PUBLIC PEACE VIOLATION",29,7,6,0
"2018-07","PUBLIC PEACE VIOLATION",30,2,0,0
"2018-07","PUBLIC PEACE VIOLATION",34,3,2,0
"2018-07","PUBLIC PEACE VIOLATION",35,2,2,0
"2018-07","PUBLIC PEACE VIOLATION",37,3,2,0
"2018-07","PUBLIC PEACE VIOLATION",39,1,0,0
"2018-07","PUBLIC PEACE VIOLATION",40,2,2,0
"2018-07","PUBLIC PEACE VIOLATION",42,8,6,0
"2018-07","PUBLIC PEACE VIOLATION",43,1,0,0
"2018-07","PUBLIC PEACE VIOLATION",44,1,1,0
"2018-07","PUBLIC PEACE VIOLATION",45,1,0,1
"2018-07","PUBLIC PEACE VIOLATION",48,1,0,0
"2018-07","ROBBERY",1,6,1,0
"2018-07","ROBBERY",2,34,3,1
"2018-07","ROBBERY",3,24,1,0
"2018-07","ROBBERY",4,21,0,0
"2018-07","ROBBERY",5,23,1,0
"2018-07","ROBBERY",6,28,0,2
"2018-07","ROBBERY",7,17,3,0
"2018-07","ROBBERY",8,21,1,0
"2018-07","ROBBERY",9,18,1,1
"2018-07","ROBBERY",10,6,0,0
"2018-07","ROBBERY",11,11,1,0
"2018-07","ROBBERY",12,9,1,0
"2018-07","ROBBERY",13,5,1,0
"2018-07","ROBBERY",14,12,1,1
"2018-07","ROBBERY",15,30,1,0
"2018-07","ROBBERY",16,38,3,4
"2018-07","ROBBERY",17,33,3,2
"2018-07","ROBBERY",18,11,0,1
"2018-07","ROBBERY",19,4,2,0
"2018-07","ROBBERY",20,33,3,3
"2018-07","ROBBERY",21,28,2,1
"2018-07","ROBBERY",22,20,6,1
"2018-07","ROBBERY",23,4,0,0
"2018-07","ROBBERY",24,47,2,0
"2018-07","ROBBERY",25,18,3,0
"2018-07","ROBBERY",26,8,0,0
"2018-07","ROBBERY",27,34,5,0
"2018-07","ROBBERY",28,65,3,0
"2018-07","ROBBERY",29,22,1,0
"2018-07","ROBBERY",30,9,1,0
"2018-07","ROBBERY",31,6,0,0
"2018-07","ROBBERY",32,11,0,0
"2018-07","ROBBERY",33,9,0,0
"2018-07","ROBBERY",34,14,0,3
"2018-07","ROBBERY",35,11,1,0
"2018-07","ROBBERY",36,3,0,0
"2018-07","ROBBERY",37,31,3,1
"2018-07","ROBBERY",38,1,0,0
"2018-07","ROBBERY",39,15,2,0
"2018-07","ROBBERY",40,4,1,0
"2018-07","ROBBERY",41,6,1,0
"2018-07","ROBBERY",42,52,3,0
"2018-07","ROBBERY",43,12,1,0
"2018-07","ROBBERY",44,15,1,1
"2018-07","ROBBERY",45,5,1,0
"2018-07","ROBBERY",46,9,0,1
"2018-07","ROBBERY",47,4,1,0
"2018-07","ROBBERY",48,7,0,0
"2018-07","ROBBERY",49,13,1,0
"2018-07","ROBBERY",50,9,2,0
"2018-07","SEX OFFENSE",1,4,3,0
"2018-07","SEX OFFENSE",2,7,1,1
"2018-07","SEX OFFENSE",3,2,0,0
"2018-07","SEX OFFENSE",6,1,0,0
"2018-07","SEX OFFENSE",7,6,0,1
"2018-07","SEX OFFENSE",8,1,1,0
"2018-07","SEX OFFENSE",9,4,0,0
"2018-07","SEX OFFENSE",10,1,0,0
"2018-07","SEX OFFENSE",12,4,0,1
"2018-07","SEX OFFENSE",13,2,0,1
"2018-07","SEX OFFENSE",14,1,0,0
"2018-07","SEX OFFENSE",15,2,1,0
"2018-07","SEX OFFENSE",16,2,0,1
"2018-07","SEX OFFENSE",17,2,1,0
"2018-07","SEX OFFENSE",20,2,0,1
"2018-07","SEX OFFENSE",21,1,0,0
"2018-07","SEX OFFENSE",22,1,0,0
"2018-07","SEX OFFENSE",24,3,0,1
"2018-07","SEX OFFENSE",27,7,2,0
"2018-07","SEX OFFENSE",28,1,1,0
"2018-07","SEX OFFENSE",29,1,1,0
"2018-07","SEX OFFENSE",32,2,1,0
"2018-07","SEX OFFENSE",33,3,0,1
"2018-07","SEX OFFENSE",34,1,1,0
"2018-07","SEX OFFENSE",35,2,1,0
"2018-07","SEX OFFENSE",36,4,1,0
"2018-07","SEX OFFENSE",37,2,0,1
"2018-07","SEX OFFENSE",38,2,0,1
"2018-07","SEX OFFENSE",39,1,0,0
"2018-07","SEX OFFENSE",40,1,0,0
"2018-07","SEX OFFENSE",42,5,1,0
"2018-07","SEX OFFENSE",43,5,1,0
"2018-07","SEX OFFENSE",44,1,1,0
"2018-07","SEX OFFENSE",45,2,0,0
"2018-07","SEX OFFENSE",46,1,0,0
"2018-07","SEX OFFENSE",47,1,0,0
"2018-07","SEX OFFENSE",48,2,0,0
"2018-07","SEX OFFENSE",49,1,0,0
"2018-07","STALKING",1,1,0,1
"2018-07","STALKING",2,1,0,0
"2018-07","STALKING",3,1,0,1
"2018-07","STALKING",5,1,0,1
"2018-07","STALKING",6,3,0,3
"2018-07","STALKING",7,1,0,1
"2018-07","STALKING",8,1,0,1
"2018-07","STALKING",12,1,0,0
"2018-07","STALKING",14,2,0,0
"2018-07","STALKING",18,2,0,2
"2018-07","STALKING",20,2,0,1
"2018-07","STALKING",21,1,1,0
"2018-07","STALKING",24,1,1,1
"2018-07","STALKING",25,1,0,0
"2018-07","STALKING",29,2,0,2
"2018-07","STALKING",32,1,1,1
"2018-07","STALKING",36,1,0,1
"2018-07","STALKING",37,1,0,0
"2018-07","STALKING",42,1,1,0
"2018-07","THEFT",1,176,19,2
"2018-07","THEFT",2,383,38,5
"2018-07","THEFT",3,136,11,7
"2018-07","THEFT",4,136,17,9
"2018-07","THEFT",5,123,6,11
"2018-07","THEFT",6,148,12,11
"2018-07","THEFT",7,85,7,12
"2018-07","THEFT",8,82,3,12
"2018-07","THEFT",9,100,16,11
"2018-07","THEFT",10,63,8,3
"2018-07","THEFT",11,67,5,2
"2018-07","THEFT",12,53,8,1
"2018-07","THEFT",13,65,3,4
"2018-07","THEFT",14,60,5,2
"2018-07","THEFT",15,107,3,8
"2018-07","THEFT",16,93,3,10
"2018-07","THEFT",17,129,14,15
"2018-07","THEFT",18,73,2,4
"2018-07","THEFT",19,57,8,4
"2018-07","THEFT",20,117,9,13
"2018-07","THEFT",21,170,22,11
"2018-07","THEFT",22,62,3,5
"2018-07","THEFT",23,94,6,6
"2018-07","THEFT",24,132,13,18
"2018-07","THEFT",25,103,6,7
"2018-07","THEFT",26,69,1,5
"2018-07","THEFT",27,269,25,7
"2018-07","THEFT",28,142,15,8
"2018-07","THEFT",29,92,2,10
"2018-07","THEFT",30,52,2,3
"2018-07","THEFT",31,68,6,2
"2018-07","THEFT",32,153,14,3
"2018-07","THEFT",33,57,3,2
"2018-07","THEFT",34,112,18,11
"2018-07","THEFT",35,102,5,0
"2018-07","THEFT",36,53,6,2
"2018-07","THEFT",37,120,31,11
"2018-07","THEFT",38,43,1,2
"2018-07","THEFT",39,71,1,1
"2018-07","THEFT",40,77,7,2
"2018-07","THEFT",41,66,3,0
"2018-07","THEFT",42,835,108,2
"2018-07","THEFT",43,201,9,1
"2018-07","THEFT",44,160,14,1
"2018-07","THEFT",45,70,4,0
"2018-07","THEFT",46,96,12,1
"2018-07","THEFT",47,85,1,2
"2018-07","THEFT",48,88,6,2
"2018-07","THEFT",49,110,16,1
"2018-07","THEFT",50,61,5,1
"2018-07","WEAPONS VIOLATION",1,4,3,0
"2018-07","WEAPONS VIOLATION",2,8,4,0
"2018-07","WEAPONS VIOLATION",3,19,11,0
"2018-07","WEAPONS VIOLATION",4,4,1,0
"2018-07","WEAPONS VIOLATION",5,8,7,0
"2018-07","WEAPONS VIOLATION",6,30,21,1
"2018-07","WEAPONS VIOLATION",7,18,13,1
"2018-07","WEAPONS VIOLATION",8,15,8,0
"2018-07","WEAPONS VIOLATION",9,30,17,0
"2018-07","WEAPONS VIOLATION",10,9,9,0
"2018-07","WEAPONS VIOLATION",11,4,3,0
"2018-07","WEAPONS VIOLATION",12,8,6,0
"2018-07","WEAPONS VIOLATION",13,5,3,0
"2018-07","WEAPONS VIOLATION",14,10,4,0
"2018-07","WEAPONS VIOLATION",15,19,13,0
"2018-07","WEAPONS VIOLATION",16,32,25,0
"2018-07","WEAPONS VIOLATION",17,50,36,0
"2018-07","WEAPONS VIOLATION",18,8,4,1
"2018-07","WEAPONS VIOLATION",19,2,2,0
"2018-07","WEAPONS VIOLATION",20,22,14,0
"2018-07","WEAPONS VIOLATION",21,26,18,0
"2018-07","WEAPONS VIOLATION",22,6,5,0
"2018-07","WEAPONS VIOLATION",23,5,2,0
"2018-07","WEAPONS VIOLATION",24,38,32,0
"2018-07","WEAPONS VIOLATION",25,4,3,0
"2018-07","WEAPONS VIOLATION",26,11,5,0
"2018-07","WEAPONS VIOLATION",27,14,11,0
"2018-07","WEAPONS VIOLATION",28,34,21,0
"2018-07","WEAPONS VIOLATION",29,15,10,0
"2018-07","WEAPONS VIOLATION",30,9,3,0
"2018-07","WEAPONS VIOLATION",31,7,3,0
"2018-07","WEAPONS VIOLATION",32,1,1,0
"2018-07","WEAPONS VIOLATION",33,3,0,0
"2018-07","WEAPONS VIOLATION",34,17,13,0
"2018-07","WEAPONS VIOLATION",35,3,2,0
"2018-07","WEAPONS VIOLATION",36,4,1,0
"2018-07","WEAPONS VIOLATION",37,22,16,0
"2018-07","WEAPONS VIOLATION",38,3,2,0
"2018-07","WEAPONS VIOLATION",39,2,0,0
"2018-07","WEAPONS VIOLATION",40,3,0,0
"2018-07","WEAPONS VIOLATION",42,6,6,0
"2018-07","WEAPONS VIOLATION",43,2,2,0
"2018-07","WEAPONS VIOLATION",46,1,1,0
"2018-07","WEAPONS VIOLATION",47,1,1,0
"2018-07","WEAPONS VIOLATION",48,1,0,0
"2018-07","WEAPONS VIOLATION",49,3,2,0
"2018-07","WEAPONS VIOLATION",50,1,0,0
"2018-08","ARSON",2,1,0,0
"2018-08","ARSON",5,1,0,0
"2018-08","ARSON",6,2,0,0
"2018-08","ARSON",9,1,0,0
"2018-08","ARSON",10,1,0,0
"2018-08","ARSON",12,1,0,0
"2018-08","ARSON",14,2,0,0
"2018-08","ARSON",15,2,0,0
"2018-08","ARSON",17,1,0,0
"2018-08","ARSON",20,3,0,0
"2018-08","ARSON",22,1,0,0
"2018-08","ARSON",23,1,0,0
"2018-08","ARSON",24,3,1,0
"2018-08","ARSON",25,2,0,0
"2018-08","ARSON",26,1,0,0
"2018-08","ARSON",27,3,0,0
"2018-08","ARSON",28,1,0,0
"2018-08","ARSON",29,4,0,0
"2018-08","ARSON",31,1,0,0
"2018-08","ARSON",34,2,0,0
"2018-08","ARSON",38,1,0,0
"2018-08","ARSON",42,1,0,0
"2018-08","ARSON",47,1,0,0
"2018-08","ARSON",49,1,1,1
"2018-08","ASSAULT",1,40,7,5
"2018-08","ASSAULT",2,64,12,13
"2018-08","ASSAULT",3,59,9,19
"2018-08","ASSAULT",4,33,3,6
"2018-08","ASSAULT",5,48,6,19
"2018-08","ASSAULT",6,64,10,25
"2018-08","ASSAULT",7,52,10,17
"2018-08","ASSAULT",8,59,4,25
"2018-08","ASSAULT",9,76,17,18
"2018-08","ASSAULT",10,43,5,10
"2018-08","ASSAULT",11,21,3,5
"2018-08","ASSAULT",12,25,7,5
"2018-08","ASSAULT",13,20,2,6
"2018-08","ASSAULT",14,17,2,8
"2018-08","ASSAULT",15,57,8,25
"2018-08","ASSAULT",16,59,11,21
"2018-08","ASSAULT",17,71,7,33
"2018-08","ASSAULT",18,33,5,18
"2018-08","ASSAULT",19,12,1,5
"2018-08","ASSAULT",20,62,14,15
"2018-08","ASSAULT",21,61,9,26
"2018-08","ASSAULT",22,27,7,10
"2018-08","ASSAULT",23,21,1,6
"2018-08","ASSAULT",24,83,14,19
"2018-08","ASSAULT",25,32,9,7
"2018-08","ASSAULT",26,25,3,2
"2018-08","ASSAULT",27,59,7,20
"2018-08","ASSAULT",28,95,19,31
"2018-08","ASSAULT",29,41,5,12
"2018-08","ASSAULT",30,24,1,5
"2018-08","ASSAULT",31,16,1,5
"2018-08","ASSAULT",32,19,1,2
"2018-08","ASSAULT",33,10,2,2
"2018-08","ASSAULT",34,61,11,18
"2018-08","ASSAULT",35,12,1,2
"2018-08","ASSAULT",36,20,2,7
"2018-08","ASSAULT",37,48,6,17
"2018-08","ASSAULT",38,19,5,5
"2018-08","ASSAULT",39,15,2,4
"2018-08","ASSAULT",40,16,5,7
"2018-08","ASSAULT",41,28,5,4
"2018-08","ASSAULT",42,69,15,6
"2018-08","ASSAULT",43,14,2,2
"2018-08","ASSAULT",44,25,8,1
"2018-08","ASSAULT",45,19,2,8
"2018-08","ASSAULT",46,18,6,7
"2018-08","ASSAULT",47,5,2,0
"2018-08","ASSAULT",48,11,3,2
"2018-08","ASSAULT",49,15,3,2
"2018-08","ASSAULT",50,18,1,6
"2018-08","BATTERY",1,43,4,11
"2018-08","BATTERY",2,156,35,75
"2018-08","BATTERY",3,146,27,85
"2018-08","BATTERY",4,85,14,46
"2018-08","BATTERY",5,105,23,72
"2018-08","BATTERY",6,183,37,116
"2018-08","BATTERY",7,153,34,100
"2018-08","BATTERY",8,146,23,94
"2018-08","BATTERY",9,141,23,88
"2018-08","BATTERY",10,100,21,58
"2018-08","BATTERY",11,33,3,16
"2018-08","BATTERY",12,60,7,29
"2018-08","BATTERY",13,39,7,23
"2018-08","BATTERY",14,51,6,27
"2018-08","BATTERY",15,155,32,112
"2018-08","BATTERY",16,128,22,88
"2018-08","BATTERY",17,205,44,124
"2018-08","BATTERY",18,78,22,58
"2018-08","BATTERY",19,16,2,11
"2018-08","BATTERY",20,159,38,107
"2018-08","BATTERY",21,123,25,84
"2018-08","BATTERY",22,73,21,45
"2018-08","BATTERY",23,42,7,25
"2018-08","BATTERY",24,263,38,145
"2018-08","BATTERY",25,69,14,29
"2018-08","BATTERY",26,78,23,39
"2018-08","BATTERY",27,168,29,82
"2018-08","BATTERY",28,256,48,143
"2018-08","BATTERY",29,110,20,71
"2018-08","BATTERY",30,64,18,39
"2018-08","BATTERY",31,49,12,37
"2018-08","BATTERY",32,34,8,11
"2018-08","BATTERY",33,46,10,28
"2018-08","BATTERY",34,124,22,80
"2018-08","BATTERY",35,52,10,22
"2018-08","BATTERY",36,34,8,21
"2018-08","BATTERY",37,128,22,80
"2018-08","BATTERY",38,40,7,24
"2018-08","BATTERY",39,49,6,26
"2018-08","BATTERY",40,41,8,20
"2018-08","BATTERY",41,36,6,12
"2018-08","BATTERY",42,178,49,34
"2018-08","BATTERY",43,28,6,9
"2018-08","BATTERY",44,64,19,14
"2018-08","BATTERY",45,31,11,17
"2018-08","BATTERY",46,64,19,26
"2018-08","BATTERY",47,24,2,8
"2018-08","BATTERY",48,50,5,16
"2018-08","BATTERY",49,64,15,32
"2018-08","BATTERY",50,46,9,22
"2018-08","BURGLARY",1,23,2,0
"2018-08","BURGLARY",2,31,4,2
"2018-08","BURGLARY",3,20,0,0
"2018-08","BURGLARY",4,16,0,1
"2018-08","BURGLARY",5,46,2,1
"2018-08","BURGLARY",6,36,3,1
"2018-08","BURGLARY",7,38,0,0
"2018-08","BURGLARY",8,39,1,0
"2018-08","BURGLARY",9,34,0,1
"2018-08","BURGLARY",10,14,1,0
"2018-08","BURGLARY",11,28,2,0
"2018-08","BURGLARY",12,21,4,1
"2018-08","BURGLARY",13,25,2,0
"2018-08","BURGLARY",14,15,1,0
"2018-08","BURGLARY",15,26,1,0
"2018-08","BURGLARY",16,15,2,0
"2018-08","BURGLARY",17,39,0,0
"2018-08","BURGLARY",18,33,1,0
"2018-08","BURGLARY",19,14,1,0
"2018-08","BURGLARY",20,31,2,0
"2018-08","BURGLARY",21,38,1,0
"2018-08","BURGLARY",22,16,0,0
"2018-08","BURGLARY",23,27,2,0
"2018-08","BURGLARY",24,36,0,2
"2018-08","BURGLARY",25,14,0,0
"2018-08","BURGLARY",26,22,0,1
"2018-08","BURGLARY",27,41,4,1
"2018-08","BURGLARY",28,42,5,1
"2018-08","BURGLARY",29,23,3,0
"2018-08","BURGLARY",30,14,0,0
